Category	Usage	Path	SourceStatus
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Idle/Recursix_Evolved_Idle_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Idle/Recursix_Evolved_Idle_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Idle/Recursix_Evolved_Idle_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Idle/Recursix_Evolved_Idle_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Idle/Recursix_Evolved_Idle_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Idle/Recursix_Evolved_Idle_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Idle/Recursix_Evolved_Idle_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Idle/Recursix_Evolved_Idle_13.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: RECURSIX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/RECURSIX/Evolved/Status/Recursix_Evolved_Status_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_13.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_14.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_15.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Attack/Sortex_Base_Attack_16.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/battle_animation_manifest.json	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Defense/Sortex_Base_Defense_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Faint/Sortex_Base_Faint_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Faint/Sortex_Base_Faint_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Faint/Sortex_Base_Faint_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Faint/Sortex_Base_Faint_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Faint/Sortex_Base_Faint_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Faint/Sortex_Base_Faint_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Faint/Sortex_Base_Faint_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Faint/Sortex_Base_Faint_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Faint/Sortex_Base_Faint_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Hit/Sortex_Base_Hit_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Hit/Sortex_Base_Hit_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Hit/Sortex_Base_Hit_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Hit/Sortex_Base_Hit_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Hit/Sortex_Base_Hit_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Hit/Sortex_Base_Hit_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Hit/Sortex_Base_Hit_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_12.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_13.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_14.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_15.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_16.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_17.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_18.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_19.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_20.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_21.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_22.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_23.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_24.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Idle/Sortex_Base_Idle_25.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_09.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_10.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Base battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Base/Status/Sortex_Base_Status_11.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Evolved/Attack/Sortex_Evolved_Attack_01.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Evolved/Attack/Sortex_Evolved_Attack_02.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Evolved/Attack/Sortex_Evolved_Attack_03.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Evolved/Attack/Sortex_Evolved_Attack_04.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Evolved/Attack/Sortex_Evolved_Attack_05.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Evolved/Attack/Sortex_Evolved_Attack_06.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Evolved/Attack/Sortex_Evolved_Attack_07.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
AlgoMon Animation	Convention load: SORTEX Evolved battle frame/manifest	AlgoMon/Assets/_AlgoMon/Sprites/SORTEX/Evolved/Attack/Sortex_Evolved_Attack_08.png	Confirmed: project sprite animation/species art generated by author with PixelLab workflow; prompts/job IDs not stored in repo
